fips,Year,PerCapitaIncome,UnemploymentRate,PovertyRate,MedianIncome,Rent,BachelorsOrHigher,WhiteAlone,BlackAlone,HispanicLatino,Population,RepublicanVoteShare,DemocratVoteShare,RepublicanMargin,DrugDeaths,DrugDeathRate,SuicideDeaths,SuicideRate,MentalHealthScore,state_fips
1043,2022,49758.0,2.0,16.2,61774.0,,18.296488946684004,91.83657287843778,1.0873997553350552,4.594263966290608,88284.0,88.12214761893384,10.699863802537571,77.42228381639626,33.0,36.397727899,18.0,,,10
1043,2023,50812.0,2.0,15.5,61231.0,,18.296488946684004,91.83657287843778,1.0873997553350552,4.594263966290608,88284.0,88.12214761893384,10.699863802537571,77.42228381639626,32.0,34.776560598,18.0,,,10
1045,2018,36101.0,4.2,16.2,45309.0,,17.045114133365285,72.86366866307989,19.79291442493148,6.232869759415287,49255.0,73.6465944850392,23.537255320283748,50.109339164755454,,,14.0,,,10
1045,2019,37343.0,3.3,18.1,45120.0,,18.138410576263094,72.35627168861741,20.29344318850579,6.51419526351036,49277.0,73.6465944850392,23.537255320283748,50.109339164755454,,,,,,10
1045,2020,39983.0,5.3,15.5,48493.0,,18.21788676093312,71.58420059643356,20.678392469519,6.664232243929158,49293.0,72.4642820954504,26.193130003039823,46.271152092410574,,,11.0,,,10
1045,2021,44186.0,3.1,15.7,50086.0,,18.68118788311611,70.76229193212386,20.70262726776288,6.876605383977509,49443.0,72.4642820954504,26.193130003039823,46.271152092410574,12.0,,13.0,,,10
1045,2022,44871.0,2.5,20.5,50567.0,,19.161694422180663,70.40137498736226,21.061571125265395,7.010413507228794,49455.0,72.4642820954504,26.193130003039823,46.271152092410574,10.0,,11.0,,,10
1045,2023,45756.0,2.5,16.6,54697.0,1151.5275098818893,19.161694422180663,70.40137498736226,21.061571125265395,7.010413507228794,49455.0,72.4642820954504,26.193130003039823,46.271152092410574,10.0,,,,,10
1047,2018,33386.0,6.5,31.4,34035.0,,15.11654135338346,28.12211146918484,70.47390641784706,1.029253791001524,40029.0,30.8056619838229,68.3056619838229,-37.5,,,,,,10
1047,2019,35142.0,5.8,26.0,34034.0,,14.709923664122137,27.857671971187003,70.73743901504508,1.0702699941250096,39149.0,30.8056619838229,68.3056619838229,-37.5,,,,,,10
1047,2020,39258.0,11.6,26.7,37679.0,,16.645191519269066,27.220825476639433,71.46972553949298,0.2828409805153991,38184.0,30.922525750111955,68.46171070309002,-37.53918495297806,,,,,,10
1047,2021,42508.0,7.1,29.5,33159.0,,16.113834112238308,26.921505541085743,71.70982074459936,0.1327817782544303,39162.0,30.922525750111955,68.46171070309002,-37.53918495297806,,,,,,10
1047,2022,42394.0,4.9,32.9,35258.0,,15.694273399014778,27.746177529614364,69.0575588373428,1.1219537650681,38326.0,30.922525750111955,68.46171070309002,-37.53918495297806,19.0,,,,,10
1047,2023,45618.0,5.4,31.4,39013.0,,15.694273399014778,27.746177529614364,69.0575588373428,1.1219537650681,38326.0,30.922525750111955,68.46171070309002,-37.53918495297806,12.0,,,,,10
1049,2018,32142.0,3.8,21.3,39491.0,,12.709917286323,85.63483146067415,1.4101123595505618,14.353932584269662,71200.0,82.88159219391311,14.02462634554325,68.85696584836985,17.0,,13.0,,,10
1049,2019,32887.0,3.0,18.2,44277.0,,13.015211502396332,85.43542280185108,1.457018650960595,14.55055391950638,71310.0,82.88159219391311,14.02462634554325,68.85696584836985,22.0,30.763637381,25.0,34.958678842,,10
1049,2020,34941.0,4.9,15.2,47156.0,,13.979629859644763,84.77390452190956,1.5301693966120675,14.741705165896684,71430.0,84.36776127537811,14.583049461779536,69.78471181359858,19.0,,15.0,,,10
1049,2021,40075.0,2.5,19.4,45062.0,,14.432754835770204,83.67107359476759,1.5568661430527992,15.146602565894293,71554.0,84.36776127537811,14.583049461779536,69.78471181359858,19.0,,11.0,,,10
1049,2022,42093.0,2.3,18.7,50037.0,,14.149013123902035,82.45256696428571,1.455078125,15.375279017857144,71680.0,84.36776127537811,14.583049461779536,69.78471181359858,22.0,30.556404345,13.0,,,10
1049,2023,41750.0,2.3,21.6,50614.0,,14.149013123902035,82.45256696428571,1.455078125,15.375279017857144,71680.0,84.36776127537811,14.583049461779536,69.78471181359858,21.0,28.937976271,19.0,,,10
1051,2018,40273.0,3.4,11.2,60367.0,,24.50546100181137,74.89533566468009,21.42786780278777,2.889966999950746,81212.0,74.1653247450349,22.659688674181428,51.50563607085347,,,20.0,24.42390123,,10
1051,2019,41927.0,2.8,11.4,62310.0,,25.06551619631683,75.30316474415854,21.503746426106673,2.9626343290939565,81144.0,74.1653247450349,22.659688674181428,51.50563607085347,,,17.0,,,10
1051,2020,44547.0,5.2,11.5,62524.0,,25.815337347482913,74.91229791722887,21.134362044010494,2.976964403993818,81526.0,73.51693882524982,25.26687789422374,48.25006093102608,11.0,,16.0,,,10
1051,2021,48569.0,2.7,12.0,63147.0,,24.5643675876234,74.65632387028664,20.8271177105088,3.0741514240470016,87146.0,73.51693882524982,25.26687789422374,48.25006093102608,10.0,,15.0,,,10
1051,2022,48671.0,2.1,11.7,71463.0,1238.082511652039,24.16046915440815,73.85796063584738,20.84065044358793,3.123360777248158,87694.0,73.51693882524982,25.26687789422374,48.25006093102608,11.0,,,,,10
1051,2023,51950.0,2.1,12.5,73125.0,1310.7601813711424,24.16046915440815,73.85796063584738,20.84065044358793,3.123360777248158,87694.0,73.51693882524982,25.26687789422374,48.25006093102608,21.0,23.219557502,22.0,24.325250716,,10
1053,2018,32078.0,4.5,23.6,38418.0,,12.659349123820526,61.870445777968285,31.93313330475782,2.2449635662237464,37328.0,66.92489053553385,31.020545638262043,35.904344897271805,15.0,,,,,10
1053,2019,33271.0,3.7,20.5,42712.0,,12.467612823388375,62.209569042286205,32.05332325876353,2.334241843646274,37057.0,66.92489053553385,31.020545638262043,35.904344897271805,12.0,,,,,10
1053,2020,36149.0,6.7,20.4,41212.0,,12.500486324553552,61.88171312032631,32.01631543167913,2.4146838885112167,36775.0,68.31552482715273,30.91137649277184,37.40414833438089,13.0,,,,,10
1053,2021,40120.0,4.0,23.8,40506.0,,12.548607870586409,61.57162612869113,31.191192819761927,2.5109140703381327,36879.0,68.31552482715273,30.91137649277184,37.40414833438089,24.0,65.396877299,14.0,,,10
1053,2022,40411.0,3.0,20.9,47792.0,,12.556458897922312,61.92898925316284,30.303360087062988,2.55747517344579,36755.0,68.31552482715273,30.91137649277184,37.40414833438089,19.0,,,,,10
1053,2023,42089.0,3.1,21.3,50333.0,,12.556458897922312,61.92898925316284,30.303360087062988,2.55747517344579,36755.0,68.31552482715273,30.91137649277184,37.40414833438089,22.0,60.178346737,,,,10
1055,2018,36167.0,4.1,17.5,44903.0,,17.7331759149941,80.34855594089704,15.749132981668756,3.769222549276756,102939.0,73.25649850557015,23.64369169459288,49.61280681097727,30.0,29.268007141,21.0,20.487604999,,10
1055,2019,37313.0,3.6,18.8,43047.0,,17.79070413149711,79.83318410090708,15.89325339665979,3.8755012263012416,102748.0,73.25649850557015,23.64369169459288,49.61280681097727,23.0,22.489928423,22.0,21.512105448,,10
1055,2020,39536.0,8.3,15.6,47872.0,,17.69684712140522,79.14447873365718,16.081424440961438,4.076089601931445,102721.0,74.43848474689909,24.23524974857526,50.20323499832384,23.0,22.46730031,24.0,23.444139454,,10
1055,2021,42777.0,4.0,17.4,46308.0,,18.009041043027647,78.32566590636718,15.554567595778405,4.267986237290756,103468.0,74.43848474689909,24.23524974857526,50.20323499832384,42.0,40.712665516,19.0,,,10
1055,2022,43196.0,3.0,17.7,55487.0,,17.7198652272571,77.94538839648565,15.214614699849054,4.413244571738205,103348.0,74.43848474689909,24.23524974857526,50.20323499832384,45.0,43.652025454,20.0,19.400900202,,10
1055,2023,45062.0,2.8,19.6,52504.0,,17.7198652272571,77.94538839648565,15.214614699849054,4.413244571738205,103348.0,74.43848474689909,24.23524974857526,50.20323499832384,46.0,44.555941922,17.0,,,10
1057,2018,34034.0,4.1,23.5,39254.0,,12.938465477511308,84.98643352426892,11.926439553813688,1.718420259270425,16585.0,81.36743847739119,16.5110922536065,64.8563462237847,,,,,,10
1057,2019,35857.0,3.3,17.0,44212.0,,12.395352810524516,85.29162119558627,11.810355280708135,1.8006547835576574,16494.0,81.36743847739119,16.5110922536065,64.8563462237847,,,,,,10
1057,2020,38224.0,5.5,16.5,45937.0,,12.288282060145178,84.62757527733757,12.208947945873462,0.54248445690601,16406.0,83.27629477526808,15.91375770020534,67.36253707506275,,,,,,10
1057,2021,42191.0,3.0,19.6,46122.0,,11.836841189772136,84.16131989000917,12.746715551481822,0.5438435685915063,16365.0,83.27629477526808,15.91375770020534,67.36253707506275,10.0,,,,,10
1057,2022,42765.0,2.7,19.5,49205.0,,13.003150157507877,84.23022642204087,12.726268638399704,0.3743020187764619,16297.0,83.27629477526808,15.91375770020534,67.36253707506275,,,,,,10
1057,2023,42346.0,2.9,16.2,49235.0,,13.003150157507877,84.23022642204087,12.726268638399704,0.3743020187764619,16297.0,83.27629477526808,15.91375770020534,67.36253707506275,,,,,,10
1059,2018,33285.0,3.7,19.2,39388.0,,12.872381318470111,83.91034176653352,4.400481897153003,16.90761524316784,31542.0,78.62126245847176,18.24750830564784,60.37375415282392,,,,,,10
1059,2019,33921.0,2.9,16.1,44874.0,,13.985374771480805,83.00387720078815,4.401576304582725,17.161380537723257,31466.0,78.62126245847176,18.24750830564784,60.37375415282392,,,,,,10
1059,2020,36500.0,4.9,17.2,40448.0,,15.049119643111386,82.36616329502644,3.9288314813056,17.67815873618894,31587.0,82.49324216886627,16.584512641119414,65.90872952774686,,,,,,10
1059,2021,40296.0,2.5,18.9,45440.0,,14.27301230754832,78.0670537553849,4.3734781794343505,18.18380470749828,32034.0,82.49324216886627,16.584512641119414,65.90872952774686,,,,,,10
1059,2022,42616.0,2.3,18.5,49611.0,,14.82834527656784,77.63893661553841,4.248539564524695,18.406172878073164,32011.0,82.49324216886627,16.584512641119414,65.90872952774686,12.0,,,,,10
1059,2023,42272.0,2.6,22.5,49682.0,,14.82834527656784,77.63893661553841,4.248539564524695,18.406172878073164,32011.0,82.49324216886627,16.584512641119414,65.90872952774686,,,,,,10
1061,2018,34214.0,3.9,21.3,37823.0,,11.092590601139907,86.33498169189536,9.546638480993543,3.876788343210902,26491.0,84.99744854567103,12.969892838918184,72.02755570675285,,,,,,10
1061,2019,35831.0,3.1,16.1,43089.0,,12.491961414790998,86.57304008782224,9.60744974826816,3.978498694022788,26417.0,84.99744854567103,12.969892838918184,72.02755570675285,,,,,,10
1061,2020,38139.0,4.5,21.0,39882.0,,13.08326198630137,85.95686616381761,10.150475685100254,4.0745934882310575,26383.0,86.47269828616979,12.714228776404942,73.75846950976485,,,,,,10
1061,2021,42146.0,2.8,21.1,43206.0,,13.489954289358987,84.23545331529093,9.615095474364756,4.2625169147496615,26604.0,86.47269828616979,12.714228776404942,73.75846950976485,,,,,,10
1061,2022,42484.0,2.3,18.6,51585.0,,13.913180908228847,83.9118850151987,9.276841670732166,4.447029684392239,26647.0,86.47269828616979,12.714228776404942,73.75846950976485,,,,,,10
1061,2023,43566.0,2.4,19.2,50006.0,,13.913180908228847,83.9118850151987,9.276841670732166,4.447029684392239,26647.0,86.47269828616979,12.714228776404942,73.75846950976485,,,10.0,,,10
1063,2018,31555.0,6.6,30.1,28524.0,,10.09771986970684,17.149299786375504,79.67006883455969,1.6971279373368149,8426.0,17.172131147540984,82.23360655737704,-65.06147540983606,0.0,,,,,10
1063,2019,33411.0,5.9,31.7,28699.0,,10.115656827205248,17.287361845266698,79.50504565112927,1.7419509851033157,8324.0,17.172131147540984,82.23360655737704,-65.06147540983606,0.0,,,,,10
1063,2020,36682.0,11.6,27.9,33609.0,,10.124826629680998,17.39447755747476,78.93200340591169,2.688237440700645,8221.0,18.32460732984293,81.34031413612566,-63.01570680628272,0.0,,,,,10
1063,2021,40198.0,6.5,33.2,30225.0,,12.703288760390311,17.590115908801426,79.18736466692141,2.5601834161253345,7851.0,18.32460732984293,81.34031413612566,-63.01570680628272,0.0,,0.0,,,10
1063,2022,38247.0,4.2,30.0,35449.0,,16.71866397504129,17.29820918764599,81.8193615364651,0.3114456267843239,7706.0,18.32460732984293,81.34031413612566,-63.01570680628272,0.0,,,,,10
1063,2023,39811.0,4.8,31.0,34619.0,,16.71866397504129,17.29820918764599,81.8193615364651,0.3114456267843239,7706.0,18.32460732984293,81.34031413612566,-63.01570680628272,,,,,,10
1065,2018,35266.0,5.1,25.6,34724.0,,14.109820276040116,39.61845905823873,58.76267884731645,0.8732451131860013,14887.0,39.46517412935324,59.39054726368159,-19.925373134328353,,,,,,10
1065,2019,37905.0,4.2,20.5,40745.0,,14.222356617276484,39.530015531095955,59.39631305287325,0.027010601661152,14809.0,39.46517412935324,59.39054726368159,-19.925373134328353,0.0,,,,,10
1065,2020,41328.0,10.2,21.9,41836.0,,15.594133492966176,38.41670055578149,59.14328317744341,0.0677782296326419,14754.0,40.40506329113924,59.0253164556962,-18.620253164556956,,,,,,10
1065,2021,44809.0,5.5,22.1,41995.0,,15.787908820614469,38.33592010257102,58.97833861934003,0.0742290302989405,14819.0,40.40506329113924,59.0253164556962,-18.620253164556956,,,,,,10
1065,2022,44433.0,3.8,22.9,44702.0,,16.372745490981963,38.414055080721745,56.7969067969068,0.1695835029168362,14742.0,40.40506329113924,59.0253164556962,-18.620253164556956,,,,,,10
1065,2023,46181.0,3.3,23.0,42380.0,,16.372745490981963,38.414055080721745,56.7969067969068,0.1695835029168362,14742.0,40.40506329113924,59.0253164556962,-18.620253164556956,,,,,,10
1067,2018,42013.0,4.4,17.9,46027.0,,17.974850004109477,71.1224013081056,27.73300630693763,2.6162111656155105,17124.0,69.77205153617443,28.39444995044599,41.37760158572844,0.0,,,,,10
1067,2019,44482.0,3.8,17.2,48597.0,,17.06114398422091,70.72900250977645,26.6444872468336,2.6206735539601937,17133.0,69.77205153617443,28.39444995044599,41.37760158572844,0.0,,,,,10
1067,2020,46904.0,5.3,16.2,51126.0,,18.896348452595383,70.04613677509782,26.589966711440756,2.645564445482684,17123.0,71.05829210582921,28.02753280275328,43.030759303075925,,,,,,10
1067,2021,53672.0,3.1,15.6,56389.0,,21.578429765612196,70.02039032915816,26.594815030585497,2.738129915525779,17165.0,71.05829210582921,28.02753280275328,43.030759303075925,,,,,,10
1067,2022,53003.0,2.7,15.8,56702.0,,20.961706870472096,70.5589630829765,25.31535701886356,2.713806272422173,17282.0,71.05829210582921,28.02753280275328,43.030759303075925,,,,,,10
1067,2023,53701.0,2.6,16.4,55598.0,,20.961706870472096,70.5589630829765,25.31535701886356,2.713806272422173,17282.0,71.05829210582921,28.02753280275328,43.030759303075925,,,,,,10
1069,2018,42059.0,4.0,16.5,47993.0,,21.02708583224079,69.36810027598897,26.907007053051213,3.293659920269856,104352.0,72.06547995966133,25.009967400736414,47.05551255892492,17.0,,20.0,19.098183763,,10
1069,2019,43907.0,3.2,19.4,50138.0,,21.706671837560076,69.09514622452294,26.892513992091843,3.322763653034326,104702.0,72.06547995966133,25.009967400736414,47.05551255892492,12.0,,20.0,18.888951852,,10
1069,2020,47436.0,5.9,14.8,54391.0,,22.12782893924214,68.22795506983546,27.228705171906302,3.3716613336624923,105319.0,70.64301648149352,27.975223615532883,42.667792865960635,18.0,,16.0,,,10
1069,2021,51535.0,3.3,19.1,48701.0,,22.22705583273291,67.40632786422829,27.301020168304262,3.4770344600629963,106355.0,70.64301648149352,27.975223615532883,42.667792865960635,13.0,,28.0,26.056691917,,10
1069,2022,51977.0,2.5,17.2,56842.0,1116.1805156724222,22.4602327247172,66.57324364723468,27.24775784753363,3.59118086696562,107040.0,70.64301648149352,27.975223615532883,42.667792865960635,24.0,22.20597896,18.0,,,10
1069,2023,54541.0,2.6,16.5,59412.0,1151.7759955580714,22.4602327247172,66.57324364723468,27.24775784753363,3.59118086696562,107040.0,70.64301648149352,27.975223615532883,42.667792865960635,16.0,,22.0,20.28360163,,10
1071,2018,35957.0,4.1,19.7,41929.0,,14.184016118200136,91.01240066034477,3.4533727492609514,2.889008331093792,52094.0,79.451010293557,17.503812428516966,61.94719786504004,,,15.0,,,10
1071,2019,36957.0,3.5,14.7,44322.0,,13.986864509851618,91.52202422278792,3.48877574635501,2.9294916300239144,51852.0,79.451010293557,17.503812428516966,61.94719786504004,,,,,,10
1071,2020,38982.0,5.8,15.3,46606.0,,16.22014985715056,91.20254998551144,3.6858881483627934,2.9769149038925917,51765.0,83.22051108478593,15.726011169402607,67.49449991538332,,,,,,10
1071,2021,43162.0,2.8,18.9,46998.0,,16.10225675568167,90.382126817386,3.539620918017812,3.139986298241608,52548.0,83.22051108478593,15.726011169402607,67.49449991538332,,,,,,10
1071,2022,44123.0,2.4,16.1,51965.0,,16.188562514871904,89.71834733361207,3.289748755178836,3.2023262001596415,52618.0,83.22051108478593,15.726011169402607,67.49449991538332,12.0,,10.0,,,10
1071,2023,45322.0,2.5,16.0,51479.0,,16.188562514871904,89.71834733361207,3.289748755178836,3.2023262001596415,52618.0,83.22051108478593,15.726011169402607,67.49449991538332,11.0,,,,,10
1073,2018,53065.0,3.7,16.1,55013.0,926.311310655354,32.4162306231782,51.916222654616206,42.68910670230886,3.7957726415837745,659892.0,44.30374337176314,51.57055928676391,-7.26681591500077,251.0,38.070681025,83.0,12.589109662,,10
1073,2019,54561.0,3.0,16.2,54127.0,963.206028604986,33.379952550678944,51.8081494057725,42.946731748726656,3.8741511035653655,659680.0,44.30374337176314,51.57055928676391,-7.26681591500077,261.0,39.631141878,104.0,15.791719369,,10
1073,2020,57947.0,6.7,14.4,57802.0,1000.635739358788,34.05002232941328,51.41759601588182,42.89881038239336,3.910782475345991,658615.0,42.6097444207115,55.758513171785616,-13.148768751074115,362.0,55.238333572,85.0,12.970326944,,10
1073,2021,64992.0,3.5,16.9,55210.0,1082.4952013087584,34.65632619974766,50.8745818154784,42.873243625009295,4.050405174336481,672550.0,42.6097444207115,55.758513171785616,-13.148768751074115,415.0,62.142493486,92.0,13.776167231,,10
1073,2022,67431.0,2.5,16.4,61996.0,1176.621898114984,35.5714941724432,50.333425063033175,42.72169456984969,4.157586665972496,672265.0,42.6097444207115,55.758513171785616,-13.148768751074115,403.0,60.564254466,105.0,15.779768533,,10
1073,2023,71275.0,2.5,16.0,64726.0,1235.1030565316596,35.5714941724432,50.333425063033175,42.72169456984969,4.157586665972496,672265.0,42.6097444207115,55.758513171785616,-13.148768751074115,450.0,67.884054036,78.0,11.766569366,,10
1075,2018,32618.0,3.8,17.4,40936.0,,12.483574244415244,87.46859972726621,11.182085695830043,1.5646307327926507,13933.0,83.59173126614988,14.872236577662932,68.71949468848695,0.0,,,,,10
1075,2019,34228.0,3.3,15.3,42686.0,,11.934532886042494,87.53330932661146,10.651782499099747,1.6492617933021243,13885.0,83.59173126614988,14.872236577662932,68.71949468848695,0.0,,,,,10
1075,2020,36803.0,5.3,17.4,40204.0,,11.284403669724773,87.42601414753862,11.007651219864298,1.73235166738848,13854.0,85.8334491867093,13.596552203531212,72.23689698317808,,,,,,10
1075,2021,39831.0,3.0,17.0,44265.0,,9.951749095295536,86.85476344317611,11.12068346614976,1.026635077895039,13929.0,85.8334491867093,13.596552203531212,72.23689698317808,,,,,,10
1075,2022,39774.0,2.6,18.1,51523.0,,10.23852840105114,85.79762333453367,10.997479294202376,0.5473532589124955,13885.0,85.8334491867093,13.596552203531212,72.23689698317808,,,,,,10
1075,2023,41514.0,2.8,16.4,50929.0,,10.23852840105114,85.79762333453367,10.997479294202376,0.5473532589124955,13885.0,85.8334491867093,13.596552203531212,72.23689698317808,,,0.0,,,10
1077,2018,36382.0,4.2,14.0,48707.0,,23.940153557521008,87.01301506723551,10.113949343846196,2.6051736242371875,92585.0,70.58570524984187,25.179000632511062,45.4067046173308,15.0,,11.0,,,10
1077,2019,38290.0,3.5,15.7,48188.0,,23.500927585447915,86.90522494489822,10.367777345606983,2.675137214227062,92556.0,70.58570524984187,25.179000632511062,45.4067046173308,11.0,,12.0,,,10
