fips,DrugDeaths,DrugDeathRate,SuicideDeaths,SuicideRate,RepublicanMargin,RepublicanVoteShare,DemocratVoteShare,UnemploymentRate,PovertyRate,MedianIncome,PerCapitaIncome,BachelorsOrHigher,WhiteAlone,BlackAlone,HispanicLatino,Population,Rent,correlation,n_years,state_fips
21235,20.8,78.69,11.0,,65.88,81.97,16.09,5.15,25.13,39109.5,39500.33,19.44,96.58,0.94,1.4,36391.0,,-0.63,5.0,21
21237,0.0,,0.0,,41.45,69.75,28.3,6.6,30.13,35015.0,40694.83,7.25,98.16,0.1,0.12,6905.0,,,,21
21239,13.0,,,,14.76,55.57,40.8,3.38,9.35,72573.67,57878.17,37.4,90.65,4.11,6.68,26571.83,,,3.0,21
22000,,,,,,,,5.17,,,,,,,,,,,,22
22001,26.2,59.24,11.0,,59.12,78.75,19.63,5.08,22.78,43526.17,43906.33,13.81,78.81,16.77,2.8,60157.33,,0.66,5.0,22
22003,12.33,,,,54.31,76.23,21.92,5.77,20.63,47288.17,41335.17,12.09,74.12,18.34,6.44,24255.33,,,3.0,22
22005,55.5,43.1,16.33,16.84,33.69,65.56,31.86,4.22,10.4,82641.67,56813.83,27.93,69.9,22.43,5.86,124764.33,1572.68,-0.84,6.0,22
22007,11.0,,0.0,,28.91,63.67,34.76,6.5,18.48,50541.17,54896.17,11.73,66.72,29.69,3.19,21821.33,,,,22
22009,18.8,66.06,11.5,,39.5,68.81,29.31,5.55,26.35,40216.5,42940.83,12.25,65.59,26.93,2.04,40159.0,,0.67,5.0,22
22011,10.67,,,,66.73,82.38,15.65,4.78,15.12,57851.33,48143.0,17.94,82.25,12.18,3.83,36787.0,,,3.0,22
22013,0.0,,,,10.78,54.67,43.89,5.67,25.15,38430.5,42997.67,12.46,54.67,42.36,1.53,13278.17,,,,22
22015,19.2,18.92,21.33,21.99,42.61,70.16,27.56,4.18,15.12,60026.17,49758.83,26.36,69.54,23.27,6.75,127640.67,1150.44,-0.7,5.0,22
22017,35.17,15.06,34.5,14.73,-5.92,45.95,51.87,5.75,22.67,45456.0,55794.67,24.02,45.34,49.13,2.92,241621.33,922.79,-0.26,6.0,22
22019,59.67,29.29,35.5,17.43,34.55,65.97,31.42,4.97,17.13,57368.17,49319.33,22.83,69.07,24.86,3.87,206474.17,973.91,0.89,6.0,22
22021,0.0,,0.0,,66.79,82.82,16.03,5.33,20.97,43488.67,38593.83,13.14,79.43,18.58,1.64,9828.33,,,,22
22023,0.0,,0.0,,81.73,89.99,8.26,3.73,13.77,61760.33,60459.5,14.47,92.68,2.09,4.9,6217.5,,,,22
22025,0.0,,0.0,,45.99,72.47,26.49,5.68,27.13,38608.17,40955.33,15.24,66.4,32.19,1.79,9358.67,,,4.0,22
22027,0.0,,,,15.03,56.81,41.77,5.07,30.83,36840.33,40493.0,12.62,45.44,51.26,1.61,15142.33,,,,22
22029,0.0,,,,26.2,62.49,36.29,6.18,28.32,38453.33,39495.33,15.13,57.49,40.2,1.76,19279.17,,,,22
22031,,,,,23.7,61.14,37.44,5.33,18.87,48247.5,49320.67,15.06,60.83,35.11,3.05,27057.5,,,,22
22033,210.83,47.16,52.67,11.82,-11.78,42.68,54.46,4.83,18.08,56612.33,57515.83,36.68,45.85,45.59,4.31,449200.0,1139.0,-0.95,6.0,22
22035,0.0,,0.0,,-26.84,35.73,62.57,9.9,41.6,31008.33,34388.5,10.08,28.23,68.63,1.08,7252.0,,,3.0,22
22037,10.5,,0.0,,15.75,56.95,41.21,4.6,19.08,52309.83,44998.0,14.45,54.47,42.06,1.72,19431.67,,,,22
22039,11.25,,12.0,,43.6,71.02,27.41,5.53,25.48,38748.67,38432.0,12.37,66.91,26.48,3.9,32987.33,,0.44,4.0,22
22041,,,0.0,,44.16,71.5,27.35,6.43,24.98,38620.83,37240.67,13.77,65.85,32.39,0.88,20022.83,,,,22
22043,,,,,72.93,85.61,12.68,4.93,19.35,51966.17,35766.0,10.4,78.94,15.94,5.2,22272.17,,,,22
22045,19.17,31.75,14.5,,31.32,64.78,33.46,6.05,22.9,47554.5,44122.17,14.06,59.69,31.56,4.33,70962.5,1108.52,-0.92,6.0,22
22047,14.25,,,,-4.56,46.68,51.24,6.32,21.33,49252.83,49645.17,14.98,48.74,47.15,2.85,31579.17,,,4.0,22
22049,,,0.0,,41.93,70.2,28.27,4.22,20.93,44418.17,39711.33,13.18,67.65,27.8,1.8,15504.5,,,,22
22051,235.5,54.79,62.83,14.61,12.29,54.88,42.59,5.17,15.98,57295.17,56385.17,28.13,59.37,26.91,14.78,436132.83,1274.07,-0.85,6.0,22
22053,15.6,65.57,,,54.87,76.47,21.6,4.92,18.05,50681.67,44772.0,16.36,78.75,16.53,2.51,31859.5,,0.42,5.0,22
22055,88.5,35.94,35.83,14.57,30.31,63.74,33.43,4.48,16.62,59853.33,56970.83,33.57,67.66,25.79,4.62,242213.17,1128.27,-0.89,6.0,22
22057,29.5,33.51,14.8,,59.01,78.49,19.48,4.55,16.85,56993.5,49324.0,17.49,78.35,13.4,4.42,97736.5,,0.8,6.0,22
22059,,,0.0,,80.62,89.7,9.08,3.75,18.65,50909.33,36620.67,15.63,83.55,11.63,3.23,14855.5,,,,22
22061,,,,,19.5,58.34,38.83,4.77,27.2,42641.33,44172.5,36.34,54.26,39.14,3.13,47796.83,947.14,,,22
22063,90.0,61.65,25.0,17.26,70.81,84.28,13.47,4.05,12.42,67809.5,46892.0,20.22,88.45,6.62,4.06,140911.67,1251.99,-0.86,6.0,22
22065,0.0,,0.0,,-16.09,41.13,57.22,7.05,37.13,32708.0,39528.33,13.93,34.67,63.28,2.45,10711.33,,,3.0,22
22067,14.0,,,,12.8,55.78,42.99,7.5,28.45,36496.83,40856.5,12.61,48.9,48.8,0.89,25586.5,,,,22
22069,12.5,,10.0,,13.57,55.67,42.1,5.28,24.93,43931.5,45755.83,20.69,52.14,41.36,2.42,38181.5,,,,22
22071,294.0,77.98,44.67,11.77,-67.49,14.88,82.37,6.57,23.22,47913.5,58981.67,38.82,33.15,58.44,5.55,386088.67,1394.01,-0.93,6.0,22
22073,48.83,31.2,29.33,20.34,24.23,61.18,36.95,5.12,23.22,46796.83,44358.5,25.01,58.39,37.45,2.26,157607.5,867.98,-0.7,6.0,22
22075,14.0,,5.0,,35.4,66.62,31.22,4.53,15.62,64566.67,52650.83,18.67,66.1,20.56,7.69,23360.33,,,,22
22077,12.0,,0.0,,20.94,59.67,38.74,5.38,18.93,51614.5,54777.83,15.02,62.04,34.63,2.87,21385.33,,,3.0,22
22079,61.17,47.73,20.5,17.83,32.22,65.02,32.8,4.6,19.15,49749.67,50436.17,21.54,62.76,31.41,3.33,130403.83,968.47,-0.81,6.0,22
22081,0.0,,0.0,,15.82,56.96,41.13,4.55,23.92,41747.67,51686.33,12.43,57.21,39.79,1.65,8115.67,,,,22
22083,10.0,,0.0,,33.55,66.15,32.6,5.73,24.08,41308.33,42557.17,15.07,61.58,35.78,2.27,20206.83,,,,22
22085,,,,,65.36,82.05,16.69,4.47,21.37,43991.5,42819.83,13.15,68.1,15.27,4.07,23131.5,,,,22
22087,37.33,81.82,,,30.11,63.8,33.69,5.87,20.45,48523.5,39575.5,14.35,67.38,23.55,10.28,45091.83,,-0.93,6.0,22
22089,20.8,45.07,,,29.97,63.78,33.8,4.68,11.87,72663.67,54335.17,26.77,67.8,25.5,6.32,52524.33,,-0.8,5.0,22
22091,,,,,-11.63,43.34,54.96,7.37,22.53,42763.33,44944.83,13.91,45.75,52.27,1.68,10593.33,,,,22
22093,11.0,,,,-5.6,46.58,52.17,6.47,15.72,60325.83,61550.33,17.18,49.07,49.16,1.75,20729.5,,,,22
22095,13.67,,,,-26.98,35.61,62.59,6.77,16.73,57461.83,44452.17,16.36,35.97,56.63,6.6,42736.5,,-0.61,6.0,22
22097,28.33,41.92,16.67,25.59,13.36,55.86,42.49,6.1,25.9,40166.33,44898.5,14.49,55.24,41.09,2.32,82925.67,,0.94,6.0,22
22099,17.6,64.41,11.33,,35.22,66.72,31.51,5.3,18.28,50008.67,43687.67,14.53,66.25,29.03,3.07,52837.5,,0.41,5.0,22
22101,21.4,48.59,10.5,,28.62,63.51,34.89,6.18,22.25,45016.0,45346.17,11.23,58.65,30.38,7.09,50128.0,,0.8,5.0,22
22103,116.0,43.41,49.83,18.72,46.4,71.79,25.39,4.22,11.43,71961.83,70554.67,35.14,80.47,11.98,5.83,260138.33,1303.28,-0.81,6.0,22
22105,72.0,52.87,21.0,17.38,32.74,65.31,32.57,5.97,19.33,50705.0,44863.83,20.91,65.41,29.76,4.46,132785.33,1168.5,0.88,6.0,22
22107,0.0,,0.0,,-5.41,46.71,52.12,6.78,31.53,32348.33,45362.0,13.78,42.92,53.89,2.69,4364.17,,,4.0,22
22109,53.0,49.33,15.0,,49.49,73.73,24.24,5.1,16.9,56368.33,46937.83,16.29,68.98,19.13,5.22,110627.0,1215.71,0.75,6.0,22
22111,0.0,,,,50.4,74.43,24.03,5.28,21.08,45840.83,45450.5,16.7,70.76,24.47,4.92,21744.67,,,,22
22113,17.2,37.88,10.0,,61.06,79.6,18.54,5.05,18.15,51250.0,44771.17,16.58,80.19,14.09,3.64,58616.33,,0.76,5.0,22
22115,11.5,,12.67,,64.93,81.46,16.53,5.53,16.93,52389.83,45449.83,18.04,75.38,14.13,9.51,49322.67,1062.8,,4.0,22
22117,39.5,86.64,12.33,,37.35,67.93,30.58,5.75,23.82,39529.0,39324.0,11.53,66.44,30.36,2.44,46006.5,,-0.32,6.0,22
22119,,,11.0,,30.41,64.5,34.09,5.72,23.68,41237.5,47194.17,14.79,63.38,33.98,2.06,38094.0,,,,22
22121,16.0,,,,11.07,54.5,43.44,4.65,13.78,66406.5,51768.5,22.06,57.11,40.63,3.23,26695.67,,,3.0,22
22123,0.0,,0.0,,70.4,84.77,14.38,8.02,21.15,41613.5,40564.67,11.69,80.38,15.79,4.0,10452.33,,,,22
22125,12.0,,,,23.21,60.57,37.36,3.77,22.12,65968.5,42811.33,22.49,53.01,44.35,1.41,15382.67,,,4.0,22
22127,,,,,48.45,73.57,25.12,5.48,23.97,44218.0,43486.5,14.28,65.73,31.29,2.43,14029.5,,,,22
23000,,,,,,,,3.6,,,,,,,,,,,,23
23001,50.17,45.19,20.0,20.04,4.98,49.79,44.81,3.65,12.37,59055.17,46797.0,22.7,90.59,3.07,1.93,109407.67,1348.99,-0.84,6.0,23
23003,27.17,52.16,13.8,,18.85,57.25,38.41,4.62,14.75,47556.83,47521.5,20.17,94.34,0.88,1.34,67542.5,,0.87,6.0,23
23005,98.33,32.49,43.83,14.53,-32.32,31.47,63.79,3.08,7.63,81267.5,72048.33,48.9,90.36,3.1,2.17,297543.5,1795.9,-0.8,6.0,23
23007,14.0,,11.0,,4.42,49.17,44.75,4.25,13.25,51829.5,44547.83,27.03,95.82,0.32,1.4,29849.83,,,,23
23009,19.75,44.09,13.5,,-10.7,42.21,52.91,3.98,10.77,60511.17,58678.83,35.04,95.3,0.83,1.55,55182.17,,,4.0,23
23011,50.67,40.75,22.5,18.97,1.03,47.82,46.8,3.37,11.48,58278.5,51318.83,28.98,94.99,0.78,1.65,122792.5,1047.42,-0.86,6.0,23
23013,16.0,51.02,12.0,,-17.88,38.74,56.61,3.52,10.3,63930.0,58275.33,35.13,95.56,0.46,1.58,40228.0,,,4.0,23
23015,13.0,,10.5,,-7.58,43.74,51.32,3.48,9.83,65419.83,57354.83,36.39,95.49,0.44,1.38,34780.0,,,4.0,23
23017,19.83,44.34,15.33,,10.12,52.21,42.1,4.22,14.17,52188.67,43924.83,20.49,95.38,0.34,1.47,57829.17,,-0.71,6.0,23
23019,79.83,52.18,29.33,19.2,9.14,51.92,42.78,3.78,13.5,55476.33,48056.83,28.83,93.73,0.92,1.49,152118.17,1154.98,-0.92,6.0,23
23021,13.5,,,,25.89,60.6,34.7,4.27,15.43,47776.5,46858.0,19.57,94.65,0.6,1.97,16869.83,,,,23
23023,10.0,,11.0,,-12.46,41.13,53.59,2.93,8.87,72105.67,57685.17,37.47,95.25,0.66,1.85,36119.17,,,,23
23025,22.0,52.03,15.2,39.62,22.97,58.99,36.02,4.93,15.4,49222.83,44152.83,18.37,96.13,0.52,1.17,50589.83,,0.89,6.0,23
23027,17.0,54.67,11.0,,-3.21,45.62,48.83,3.65,12.97,57811.0,49649.5,31.99,95.47,0.53,1.54,39640.33,,,3.0,23
23029,19.33,74.86,12.0,,19.17,57.2,38.03,4.93,17.3,45568.67,46575.83,23.32,89.93,0.78,2.56,31293.0,,0.96,6.0,23
23031,67.83,31.91,43.83,20.68,-9.92,42.59,52.51,3.38,8.32,73551.0,60513.83,32.53,94.11,0.95,1.83,208226.67,1558.99,-0.43,6.0,23
24000,,,,,,,,3.98,,,,,,,,,,,,24
24001,37.17,54.02,13.67,,40.08,68.57,28.49,5.0,16.78,49884.17,45083.17,19.72,87.92,7.99,1.9,69905.0,853.4,-0.74,6.0,24
24003,238.0,40.65,73.33,12.52,-10.43,42.63,53.06,3.38,6.15,106784.67,74358.0,42.81,70.19,16.96,8.18,579112.33,1899.06,0.29,6.0,24
24005,406.33,48.56,91.33,10.92,-23.91,36.24,60.15,4.05,9.72,80991.0,65710.83,40.08,58.34,29.39,5.7,839335.33,1425.48,0.01,6.0,24
24009,32.83,35.16,11.67,,9.34,52.81,43.47,3.37,5.4,114841.0,67932.17,34.1,79.66,12.12,4.25,92281.67,2004.13,0.8,6.0,24
24011,16.0,65.69,,,34.56,65.53,30.97,3.63,12.9,61467.33,51092.33,18.11,77.66,13.83,7.66,33176.33,,-0.29,6.0,24
24013,61.33,35.78,20.0,14.9,27.28,61.14,33.87,3.08,5.6,103928.33,66941.33,37.4,90.07,3.6,3.79,170342.0,1446.19,0.7,6.0,24
24015,79.67,76.65,16.83,21.82,28.95,62.61,33.66,3.93,9.63,80187.67,53243.17,25.19,86.36,6.77,4.62,103180.0,1436.04,-0.61,6.0,24
24017,50.67,30.34,18.6,13.28,-37.36,29.96,67.32,4.0,7.15,103299.67,60493.67,30.18,41.07,47.3,6.21,162971.0,1980.2,-0.62,6.0,24
24019,18.0,64.41,,,12.7,54.99,42.28,4.43,15.42,54043.5,51306.0,19.99,64.16,26.04,5.81,32332.17,,-0.82,5.0,24
24021,65.67,24.21,34.0,12.47,-5.61,44.94,50.55,3.52,6.12,105423.17,67410.5,42.2,77.35,9.81,10.19,261834.17,1693.65,0.37,6.0,24
24023,11.5,,,,56.77,76.89,20.12,4.22,12.45,57584.5,50549.5,23.08,96.41,1.12,1.19,29072.17,,,,24
24025,102.67,39.56,34.83,13.43,15.7,55.82,40.12,3.53,7.02,97137.67,63821.0,37.44,77.08,13.95,4.72,256377.17,1442.02,-0.01,6.0,24
24027,46.5,14.08,25.17,7.62,-40.84,27.38,68.22,3.08,5.53,127780.5,84187.67,63.03,54.01,19.4,7.14,324976.5,1932.26,-0.1,6.0,24
24029,,,,,0.17,48.3,48.13,4.17,12.4,65204.17,66544.83,36.3,79.45,14.17,4.53,19416.33,,,,24
24031,134.67,12.78,87.67,8.32,-58.22,19.1,77.31,3.58,7.42,114768.67,89895.67,59.49,50.04,18.44,19.67,1050390.83,1972.46,-0.72,6.0,24
24033,210.17,22.54,59.67,6.42,-80.26,8.62,88.88,4.57,9.98,88956.83,51479.5,34.39,15.57,61.93,19.07,932928.0,1697.09,-0.9,6.0,24
24035,18.0,44.02,10.0,,29.01,62.6,33.59,3.27,6.73,100845.67,73740.83,36.32,87.23,6.14,4.22,49914.0,,0.29,6.0,24
24037,36.67,32.07,14.67,,16.65,56.09,39.44,3.38,7.87,100887.0,63074.33,33.05,75.94,14.41,5.38,112973.33,1375.74,-0.77,6.0,24
24039,14.4,,,,13.7,55.69,41.99,5.87,22.98,47529.67,34911.17,16.1,52.68,41.22,3.77,25223.83,,0.73,5.0,24
24041,13.0,,,,3.02,49.75,46.73,3.82,9.53,74192.5,82648.0,40.47,80.76,11.35,6.96,37383.5,,-0.7,5.0,24
24043,94.17,61.44,22.5,16.49,23.98,60.27,36.29,4.12,12.23,65327.83,50364.67,22.39,80.54,10.93,5.58,152290.17,1018.66,-0.89,6.0,24
24045,39.0,37.48,13.2,,4.53,50.49,45.95,4.72,14.5,61620.83,44466.17,28.12,64.62,26.04,5.45,103131.0,1188.85,-0.58,6.0,24
24047,18.5,43.74,10.0,,21.44,59.36,37.92,6.87,10.13,68324.67,61691.83,30.67,81.85,12.67,3.65,52212.0,,-0.3,6.0,24
24510,798.33,137.38,63.17,10.87,-75.77,10.63,86.41,5.42,20.22,53197.5,56141.33,33.34,29.45,61.86,5.53,597885.5,1443.34,-0.91,6.0,24
25000,,,,,,,,4.72,,,,,,,,,,,,25
25001,85.33,38.35,32.33,14.54,-20.71,37.81,58.51,5.72,7.8,81696.0,80209.0,44.71,89.75,2.89,3.28,221250.83,1984.96,-0.13,6.0,25
25003,58.67,46.35,18.67,18.02,-45.07,25.44,70.51,5.33,11.32,64870.0,62309.83,35.72,89.38,2.84,5.02,127715.83,1398.4,-0.57,6.0,25
25005,283.33,49.41,70.5,12.31,-11.17,42.52,53.69,5.62,11.37,73744.33,60586.17,29.08,82.31,4.17,8.48,568785.17,1442.57,-0.32,6.0,25
